      dex                name  sta  atk  def      fast_name      charge_name  ml_lvl      ml_tdo
2059  160  Feraligatr          198  205  188  Bite           Crunch           40.0    63.578234 
2060  9    Blastoise           188  171  207  Bite           Hydro Pump       40.0    63.570118 
2061  308  Medicham            155  121  152  Psycho Cut     Psychic          40.0    63.493557 
2062  212  Scizor              172  236  181  Fury Cutter    Night Slash      40.0    63.458639 
2063  44   Gloom               155  153  136  Acid           Sludge Bomb      40.0    63.421153 
2064  295  Exploud             232  179  137  Astonish       Crunch           40.0    63.399083 
2065  295  Exploud             232  179  137  Astonish       Disarming Voice  40.0    63.399083 
2066  386  Deoxys Attack       137  414  46   Poison Jab     Psycho Boost     40.0    63.312135 
2067  162  Furret              198  148  125  Quick Attack   Dig              40.0    63.302816 
2068  128  Tauros              181  198  183  Zen Headbutt   Iron Head        40.0    63.183089 
2069  264  Linoone             186  142  128  Shadow Claw    Dig              40.0    63.140183 
2070  452  Drapion             172  180  202  Bite           Sludge Bomb      40.0    63.067566 
2071  441  Chatot              183  183  91   Steel Wing     Sky Attack       40.0    63.000540 
2072  47   Parasect            155  165  146  Struggle Bug   Solar Beam       40.0    62.935228 
2073  203  Girafarig           172  182  133  Confusion      Thunderbolt      40.0    62.908421 
2074  319  Sharpedo            172  243  83   Waterfall      Hydro Pump       40.0    62.841210 
2075  80   Slowbro             216  177  180  Water Gun      Water Pulse      40.0    62.823768 
2076  169  Crobat              198  194  178  Bite           Sludge Bomb      40.0    62.805413 
2077  192  Sunflora            181  185  135  Bullet Seed    Sludge Bomb      40.0    62.669788 
2078  428  Lopunny             163  156  194  Low Kick       Fire Punch       40.0    62.646996 
2079  368  Gorebyss            146  211  179  Confusion      Draining Kiss    40.0    62.633120 
2080  478  Froslass            172  171  150  Hex            Crunch           40.0    62.593702 
2081  128  Tauros              181  198  183  Zen Headbutt   Horn Attack      40.0    62.522639 
2082  416  Vespiquen           172  149  190  Poison Sting   Power Gem        40.0    62.517414 
2083  106  Hitmonlee           137  224  181  Rock Smash     Low Sweep        40.0    62.510974 
2084  284  Masquerain          172  192  150  Infestation    Air Cutter       40.0    62.443135 
2085  452  Drapion             172  180  202  Bite           Crunch           40.0    62.288954 
2086  44   Gloom               155  153  136  Acid           Moonblast        40.0    62.234703 
2087  386  Deoxys Normal       137  345  115  Zen Headbutt   Thunderbolt      40.0    61.866271 
2088  259  Marshtomp           172  156  133  Mud Shot       Sludge           40.0    61.854478 
2089  184  Azumarill           225  112  152  Bubble         Ice Beam         40.0    61.837034 
2090  171  Lanturn             268  146  137  Water Gun      Hydro Pump       40.0    61.756925 
2091  168  Ariados             172  161  124  Poison Sting   Megahorn         40.0    61.648667 
2092  457  Lumineon            170  142  170  Waterfall      Water Pulse      40.0    61.572490 
2093  123  Scyther             172  218  170  Fury Cutter    Aerial Ace       40.0    61.504132 
2094  334  Altaria             181  141  201  Dragon Breath  Dragon Pulse     40.0    61.473234 
2095  64   Kadabra             120  232  117  Psycho Cut     Psybeam          40.0    61.468328 
2096  121  Starmie             155  210  184  Water Gun      Psychic          40.0    61.289350 
2097  241  Miltank             216  157  193  Zen Headbutt   Gyro Ball        40.0    61.281665 
2098  444  Gabite              169  172  125  Mud Shot       Twister          40.0    61.233245 
2099  169  Crobat              198  194  178  Bite           Shadow Ball      40.0    61.174104 
2100  472  Gliscor             181  185  222  Fury Cutter    Night Slash      40.0    61.135499 
2101  321  Wailord             347  175  87   Zen Headbutt   Surf             40.0    61.105286 
2102  40   Wigglytuff          295  156  90   Pound          Ice Beam         40.0    61.030105 
2103  417  Pachirisu           155  94   172  Spark          Thunder          40.0    61.011844 
2104  156  Quilava             151  158  126  Ember          Flame Charge     40.0    60.876968 
2105  31   Nidoqueen           207  180  173  Bite           Sludge Wave      40.0    60.849754 
2106  421  Cherrim Sunny       172  170  153  Bullet Seed    Dazzling Gleam   40.0    60.795072 
2107  421  Cherrim Overcast    172  170  153  Bullet Seed    Dazzling Gleam   40.0    60.795072 
2108  256  Combusken           155  163  115  Ember          Rock Slide       40.0    60.760802 
2109  138  Omanyte             111  155  153  Mud Shot       Ancient Power    40.0    60.749437 
2110  142  Aerodactyl          190  221  159  Bite           Hyper Beam       40.0    60.745910 
2111  438  Bonsly              137  124  133  Counter        Rock Slide       40.0    60.743379 
2112  205  Forretress          181  161  205  Bug Bite       Heavy Slam       40.0    60.640699 
2113  142  Aerodactyl          190  221  159  Bite           Ancient Power    40.0    60.615274 
2114  284  Masquerain          172  192  150  Infestation    Ominous Wind     40.0    60.564059 
2115  404  Luxio               155  159  95   Spark          Wild Charge      40.0    60.508211 
2116  426  Drifblim            312  180  102  Astonish       Icy Wind         40.0    60.448423 
2117  36   Clefable            216  178  162  Zen Headbutt   Psychic          40.0    60.401619 
2118  121  Starmie             155  210  184  Water Gun      Thunder          40.0    60.287890 
2119  51   Dugtrio Normal      111  167  136  Sucker Punch   Earthquake       40.0    60.259581 
2120  171  Lanturn             268  146  137  Water Gun      Thunder          40.0    60.250658 
2121  5    Charmeleon          151  158  126  Ember          Fire Punch       40.0    60.242833 
2122  417  Pachirisu           155  94   172  Spark          Thunderbolt      40.0    60.158531 
2123  162  Furret              198  148  125  Quick Attack   Brick Break      40.0    60.084029 
2124  57   Primeape            163  207  138  Low Kick       Night Slash      40.0    60.083658 
2125  391  Monferno            162  158  105  Ember          Flamethrower     40.0    59.941672 
2126  181  Ampharos            207  211  169  Volt Switch    Power Gem        40.0    59.928517 
2127  317  Swalot              225  140  159  Rock Smash     Ice Beam         40.0    59.922917 
2128  77   Ponyta              137  170  127  Ember          Flame Charge     40.0    59.917657 
2129  305  Lairon              155  158  198  Iron Tail      Body Slam        40.0    59.837731 
2130  321  Wailord             347  175  87   Zen Headbutt   Hyper Beam       40.0    59.709480 
2131  277  Swellow             155  185  124  Steel Wing     Aerial Ace       40.0    59.653390 
2132  121  Starmie             155  210  184  Water Gun      Ice Beam         40.0    59.650597 
2133  171  Lanturn             268  146  137  Water Gun      Thunderbolt      40.0    59.565992 
2134  105  Marowak Normal      155  144  186  Rock Smash     Earthquake       40.0    59.544599 
2135  53   Persian Normal      163  150  136  Feint Attack   Foul Play        40.0    59.540352 
2136  319  Sharpedo            172  243  83   Waterfall      Crunch           40.0    59.386023 
2137  51   Dugtrio Alola       111  201  142  Metal Claw     Iron Head        40.0    59.377838 
2138  305  Lairon              155  158  198  Iron Tail      Heavy Slam       40.0    59.253948 
2139  189  Jumpluff            181  118  183  Bullet Seed    Energy Ball      40.0    59.237065 
2140  189  Jumpluff            181  118  183  Infestation    Energy Ball      40.0    59.237065 
2141  67   Machoke             190  177  125  Low Kick       Submission       40.0    59.223009 
2142  15   Beedrill            163  169  130  Infestation    Sludge Bomb      40.0    59.215850 
2143  241  Miltank             216  157  193  Tackle         Body Slam        40.0    59.093034 
2144  162  Furret              198  148  125  Sucker Punch   Dig              40.0    59.011100 
2145  88   Grimer Alola        190  135  90   Poison Jab     Gunk Shot        40.0    58.974072 
2146  105  Marowak Alola       155  144  186  Rock Smash     Shadow Ball      40.0    58.973721 
2147  137  Porygon             163  153  136  Charge Beam    Hyper Beam       40.0    58.915826 
2148  49   Venomoth            172  179  143  Infestation    Psychic          40.0    58.875397 
2149  178  Xatu                163  192  146  Air Slash      Ominous Wind     40.0    58.827086 
2150  256  Combusken           155  163  115  Ember          Flame Charge     40.0    58.765671 
2151  55   Golduck             190  191  162  Water Gun      Ice Beam         40.0    58.729660 
2152  57   Primeape            163  207  138  Low Kick       Low Sweep        40.0    58.724299 
2153  51   Dugtrio Alola       111  201  142  Metal Claw     Mud Bomb         40.0    58.713161 
2154  5    Charmeleon          151  158  126  Fire Fang      Fire Punch       40.0    58.657495 
2155  321  Wailord             347  175  87   Water Gun      Surf             40.0    58.623853 
2156  323  Camerupt            172  194  136  Rock Smash     Solar Beam       40.0    58.595245 
2157  358  Chimecho            181  175  170  Astonish       Energy Ball      40.0    58.519341 
2158  386  Deoxys Attack       137  414  46   Poison Jab     Zap Cannon       40.0    58.494907 
2159  342  Crawdaunt           160  224  142  Snarl          Vice Grip        40.0    58.407372 
2160  479  Rotom Mow           137  204  219  Astonish       Ominous Wind     40.0    58.298327 
2161  479  Rotom Fan           137  204  219  Astonish       Ominous Wind     40.0    58.298327 
2162  411  Bastiodon           155  94   286  Iron Tail      Stone Edge       40.0    58.262764 
2163  53   Persian Normal      163  150  136  Feint Attack   Play Rough       40.0    58.245997 
2164  314  Illumise            163  143  166  Struggle Bug   Silver Wind      40.0    58.137296 
2165  348  Armaldo             181  222  174  Fury Cutter    Water Pulse      40.0    58.048039 
2166  151  Mew                 225  210  210  Cut            Low Sweep        40.0    58.038549 
2167  424  Ambipom             181  205  143  Scratch        Hyper Beam       40.0    57.975375 
2168  24   Arbok               155  167  153  Dragon Tail    Dark Pulse       40.0    57.944528 
2169  237  Hitmontop           137  173  207  Rock Smash     Gyro Ball        40.0    57.897602 
2170  200  Misdreavus          155  167  154  Hex            Dark Pulse       40.0    57.856664 
2171  356  Dusclops            120  124  234  Feint Attack   Fire Punch       40.0    57.798284 
2172  356  Dusclops            120  124  234  Feint Attack   Ice Punch        40.0    57.798284 
2173  176  Togetic             146  139  181  Extrasensory   Dazzling Gleam   40.0    57.777097 
2174  168  Ariados             172  161  124  Infestation    Megahorn         40.0    57.713645 
2175  356  Dusclops            120  124  234  Feint Attack   Shadow Punch     40.0    57.711369 
2176  413  Wormadam Sandy      155  141  180  Confusion      Bug Buzz         40.0    57.710219 
2177  413  Wormadam Plant      155  141  180  Confusion      Bug Buzz         40.0    57.710219 
2178  413  Wormadam Plant      155  141  180  Confusion      Energy Ball      40.0    57.710219 
2179  5    Charmeleon          151  158  126  Ember          Flame Burst      40.0    57.648644 
2180  31   Nidoqueen           207  180  173  Bite           Stone Edge       40.0    57.640468 
2181  262  Mightyena           172  171  132  Fire Fang      Poison Fang      40.0    57.614323 
2182  105  Marowak Alola       155  144  186  Rock Smash     Fire Blast       40.0    57.582206 
2183  232  Donphan             207  214  185  Tackle         Play Rough       40.0    57.578327 
2184  67   Machoke             190  177  125  Low Kick       Brick Break      40.0    57.530923 
2185  9    Blastoise           188  171  207  Bite           Flash Cannon     40.0    57.529518 
2186  419  Floatzel            198  221  114  Water Gun      Hydro Pump       40.0    57.511078 
2187  33   Nidorino            156  137  111  Poison Jab     Sludge Bomb      40.0    57.410725 
2188  334  Altaria             181  141  201  Dragon Breath  Dazzling Gleam   40.0    57.340580 
2189  348  Armaldo             181  222  174  Fury Cutter    Cross Poison     40.0    57.265720 
2190  321  Wailord             347  175  87   Water Gun      Hyper Beam       40.0    57.228047 
2191  321  Wailord             347  175  87   Zen Headbutt   Blizzard         40.0    57.072957 
2192  137  Porygon             163  153  136  Hidden Power   Hyper Beam       40.0    57.034480 
2193  314  Illumise            163  143  166  Struggle Bug   Bug Buzz         40.0    56.932378 
2194  313  Volbeat             163  143  166  Struggle Bug   Bug Buzz         40.0    56.932378 
2195  310  Manectric           172  215  127  Snarl          Flame Burst      40.0    56.809740 
2196  49   Venomoth            172  179  143  Confusion      Psychic          40.0    56.770957 
2197  479  Rotom Normal        137  185  159  Astonish       Thunder          40.0    56.690272 
2198  302  Sableye             137  141  136  Feint Attack   Foul Play        40.0    56.667530 
2199  9    Blastoise           188  171  207  Bite           Ice Beam         40.0    56.657859 
2200  203  Girafarig           172  182  133  Confusion      Mirror Coat      40.0    56.546895 
2201  301  Delcatty            172  132  127  Feint Attack   Wild Charge      40.0    56.539946 
2202  5    Charmeleon          151  158  126  Fire Fang      Flame Burst      40.0    56.495671 
2203  435  Skuntank            230  184  132  Bite           Sludge Bomb      40.0    56.483130 
2204  20   Raticate Normal     146  161  139  Quick Attack   Dig              40.0    56.450166 
2205  122  Mr Mime             120  192  205  Zen Headbutt   Shadow Ball      40.0    56.420125 
2206  195  Quagsire            216  152  143  Water Gun      Earthquake       40.0    56.302036 
2207  164  Noctowl             225  145  156  Extrasensory   Night Shade      40.0    56.291291 
2208  291  Ninjask             156  199  112  Metal Claw     Aerial Ace       40.0    56.258737 
2209  404  Luxio               155  159  95   Spark          Thunderbolt      40.0    56.203279 
2210  128  Tauros              181  198  183  Tackle         Earthquake       40.0    56.189088 
2211  411  Bastiodon           155  94   286  Iron Tail      Flash Cannon     40.0    56.052585 
2212  88   Grimer Normal       190  135  90   Poison Jab     Sludge Bomb      40.0    55.938641 
2213  88   Grimer Alola        190  135  90   Poison Jab     Sludge Bomb      40.0    55.938641 
2214  479  Rotom Normal        137  185  159  Astonish       Thunderbolt      40.0    55.917223 
2215  452  Drapion             172  180  202  Bite           Aqua Tail        40.0    55.893213 
2216  162  Furret              198  148  125  Sucker Punch   Brick Break      40.0    55.792313 
2217  435  Skuntank            230  184  132  Bite           Crunch           40.0    55.785808 
2218  232  Donphan             207  214  185  Tackle         Heavy Slam       40.0    55.659049 
2219  27   Sandshrew Alola     137  125  129  Powder Snow    Blizzard         40.0    55.524281 
2220  87   Dewgong             207  139  177  Iron Tail      Aurora Beam      40.0    55.461716 
2221  438  Bonsly              137  124  133  Counter        Earthquake       40.0    55.418826 
2222  105  Marowak Normal      155  144  186  Mud Slap       Dig              40.0    55.395540 
2223  200  Misdreavus          155  167  154  Hex            Ominous Wind     40.0    55.290441 
2224  123  Scyther             172  218  170  Fury Cutter    Night Slash      40.0    55.056118 
2225  302  Sableye             137  141  136  Shadow Claw    Power Gem        40.0    55.024993 
2226  302  Sableye             137  141  136  Shadow Claw    Shadow Sneak     40.0    55.024993 
2227  88   Grimer Alola        190  135  90   Poison Jab     Crunch           40.0    54.926831 
2228  310  Manectric           172  215  127  Charge Beam    Flame Burst      40.0    54.816416 
2229  122  Mr Mime             120  192  205  Zen Headbutt   Psychic          40.0    54.705227 
2230  321  Wailord             347  175  87   Water Gun      Blizzard         40.0    54.591524 
2231  55   Golduck             190  191  162  Water Gun      Psychic          40.0    54.427121 
2232  127  Pinsir              163  238  182  Bug Bite       Vice Grip        40.0    54.417293 
2233  53   Persian Normal      163  150  136  Feint Attack   Power Gem        40.0    54.362930 
2234  279  Pelipper            155  175  174  Water Gun      Hydro Pump       40.0    54.359682 
2235  70   Weepinbell          163  172  92   Acid           Power Whip       40.0    54.216744 
2236  312  Minun               155  147  150  Spark          Swift            40.0    54.114463 
2237  413  Wormadam Sandy      155  141  180  Confusion      Bulldoze         40.0    54.026588 
2238  313  Volbeat             163  143  166  Struggle Bug   Thunderbolt      40.0    53.974852 
2239  313  Volbeat             163  143  166  Struggle Bug   Signal Beam      40.0    53.974852 
2240  113  Chansey             487  60   128  Pound          Dazzling Gleam   40.0    53.879994 
2241  256  Combusken           155  163  115  Peck           Flamethrower     40.0    53.794333 
2242  253  Grovyle             137  172  120  Bullet Seed    Leaf Blade       40.0    53.701096 
2243  438  Bonsly              137  124  133  Rock Throw     Rock Slide       40.0    53.680196 
2244  77   Ponyta              137  170  127  Ember          Stomp            40.0    53.572210 
2245  279  Pelipper            155  175  174  Water Gun      Hurricane        40.0    53.543777 
2246  189  Jumpluff            181  118  183  Infestation    Dazzling Gleam   40.0    53.464239 
2247  189  Jumpluff            181  118  183  Bullet Seed    Dazzling Gleam   40.0    53.464239 
2248  308  Medicham            155  121  152  Psycho Cut     Ice Punch        40.0    53.304557 
2249  142  Aerodactyl          190  221  159  Bite           Iron Head        40.0    53.299637 
2250  121  Starmie             155  210  184  Water Gun      Power Gem        40.0    53.277670 
2251  340  Whiscash            242  151  141  Water Gun      Blizzard         40.0    53.216558 
2252  169  Crobat              198  194  178  Bite           Air Cutter       40.0    53.017557 
2253  105  Marowak Normal      155  144  186  Mud Slap       Bone Club        40.0    52.896493 
2254  311  Plusle              155  167  129  Spark          Swift            40.0    52.870199 
2255  241  Miltank             216  157  193  Tackle         Stomp            40.0    52.855436 
2256  271  Lombre              155  112  119  Razor Leaf     Grass Knot       40.0    52.809509 
2257  314  Illumise            163  143  166  Struggle Bug   Dazzling Gleam   40.0    52.801230 
2258  417  Pachirisu           155  94   172  Spark          Thunder Punch    40.0    52.798711 
2259  184  Azumarill           225  112  152  Rock Smash     Hydro Pump       40.0    52.785526 
2260  435  Skuntank            230  184  132  Bite           Flamethrower     40.0    52.774642 
2261  367  Huntail             146  197  179  Water Gun      Aqua Tail        40.0    52.723613 
2262  51   Dugtrio Alola       111  201  142  Mud Slap       Earthquake       40.0    52.662893 
2263  241  Miltank             216  157  193  Tackle         Ice Beam         40.0    52.646521 
2264  241  Miltank             216  157  193  Tackle         Thunderbolt      40.0    52.646521 
2265  386  Deoxys Attack       137  414  46   Poison Jab     Dark Pulse       40.0    52.607185 
2266  193  Yanma               163  154  94   Wing Attack    Silver Wind      40.0    52.537331 
2267  75   Graveler Normal     146  164  164  Mud Slap       Dig              40.0    52.435459 
2268  75   Graveler Normal     146  164  164  Mud Slap       Rock Blast       40.0    52.435459 
2269  95   Onix                111  85   232  Rock Throw     Stone Edge       40.0    52.324762 
2270  12   Butterfree          155  167  137  Struggle Bug   Bug Buzz         40.0    52.300049 
2271  77   Ponyta              137  170  127  Ember          Flame Wheel      40.0    52.200989 
2272  254  Sceptile            172  223  169  Fury Cutter    Aerial Ace       40.0    52.120575 
2273  51   Dugtrio Normal      111  167  136  Sucker Punch   Stone Edge       40.0    52.089626 
2274  12   Butterfree          155  167  137  Confusion      Bug Buzz         40.0    52.023330 
2275  394  Prinplup            162  150  139  Metal Claw     Bubble Beam      40.0    51.990262 
2276  224  Octillery           181  197  141  Water Gun      Gunk Shot        40.0    51.980294 
2277  87   Dewgong             207  139  177  Iron Tail      Water Pulse      40.0    51.883541 
2278  64   Kadabra             120  232  117  Confusion      Shadow Ball      40.0    51.878993 
2279  176  Togetic             146  139  181  Hidden Power   Dazzling Gleam   40.0    51.814992 
2280  156  Quilava             151  158  126  Ember          Dig              40.0    51.787699 
2281  372  Shelgon             163  172  155  Dragon Breath  Dragon Pulse     40.0    51.761276 
2282  198  Murkrow             155  175  87   Feint Attack   Dark Pulse       40.0    51.707991 
2283  340  Whiscash            242  151  141  Water Gun      Mud Bomb         40.0    51.704724 
2284  301  Delcatty            172  132  127  Feint Attack   Disarming Voice  40.0    51.603919 
2285  394  Prinplup            162  150  139  Metal Claw     Icy Wind         40.0    51.593390 
2286  113  Chansey             487  60   128  Pound          Psychic          40.0    51.373948 
2287  367  Huntail             146  197  179  Water Gun      Ice Beam         40.0    51.313891 
2288  210  Granbull            207  212  131  Bite           Play Rough       40.0    51.161473 
2289  345  Lileep              165  105  150  Acid           Grass Knot       40.0    51.152619 
2290  416  Vespiquen           172  149  190  Bug Bite       Bug Buzz         40.0    51.150612 
2291  137  Porygon             163  153  136  Hidden Power   Solar Beam       40.0    51.093388 
2292  137  Porygon             163  153  136  Hidden Power   Zap Cannon       40.0    51.093388 
2293  117  Seadra              146  187  156  Dragon Breath  Hydro Pump       40.0    51.085622 
2294  200  Misdreavus          155  167  154  Hex            Shadow Sneak     40.0    51.013403 
2295  368  Gorebyss            146  211  179  Water Gun      Psychic          40.0    50.934148 
2296  400  Bibarel             188  162  119  Take Down      Hyper Beam       40.0    50.914282 
2297  198  Murkrow             155  175  87   Feint Attack   Foul Play        40.0    50.824093 
2298  137  Porygon             163  153  136  Charge Beam    Solar Beam       40.0    50.746825 
2299  137  Porygon             163  153  136  Charge Beam    Zap Cannon       40.0    50.746825 
2300  176  Togetic             146  139  181  Extrasensory   Ancient Power    40.0    50.674475 
2301  256  Combusken           155  163  115  Peck           Rock Slide       40.0    50.634001 
2302  138  Omanyte             111  155  153  Mud Shot       Rock Blast       40.0    50.624531 
2303  70   Weepinbell          163  172  92   Acid           Sludge Bomb      40.0    50.602295 
2304  47   Parasect            155  165  146  Struggle Bug   X Scissor        40.0    50.572951 
2305  312  Minun               155  147  150  Quick Attack   Swift            40.0    50.550473 
2306  26   Raichu Alola        155  201  154  Volt Switch    Wild Charge      40.0    50.542161 
2307  15   Beedrill            163  169  130  Infestation    X Scissor        40.0    50.541373 
2308  413  Wormadam Trash      155  127  175  Confusion      Bug Buzz         40.0    50.536234 
2309  301  Delcatty            172  132  127  Feint Attack   Play Rough       40.0    50.482094 
2310  368  Gorebyss            146  211  179  Water Gun      Water Pulse      40.0    50.380516 
2311  411  Bastiodon           155  94   286  Iron Tail      Flamethrower     40.0    50.281563 
2312  295  Exploud             232  179  137  Bite           Fire Blast       40.0    50.051908 
2313  438  Bonsly              137  124  133  Rock Throw     Earthquake       40.0    49.876943 
2314  424  Ambipom             181  205  143  Astonish       Aerial Ace       40.0    49.871291 
2315  367  Huntail             146  197  179  Water Gun      Crunch           40.0    49.851957 
2316  205  Forretress          181  161  205  Bug Bite       Rock Tomb        40.0    49.832056 
2317  47   Parasect            155  165  146  Fury Cutter    Solar Beam       40.0    49.823722 
2318  193  Yanma               163  154  94   Quick Attack   Silver Wind      40.0    49.781876 
2319  195  Quagsire            216  152  143  Water Gun      Stone Edge       40.0    49.754216 
2320  198  Murkrow             155  175  87   Feint Attack   Drill Peck       40.0    49.719222 
2321  12   Butterfree          155  167  137  Struggle Bug   Signal Beam      40.0    49.583164 
2322  122  Mr Mime             120  192  205  Zen Headbutt   Psybeam          40.0    49.517663 
2323  446  Munchlax            286  137  117  Lick           Body Slam        40.0    49.406779 
2324  311  Plusle              155  167  129  Quick Attack   Swift            40.0    49.388156 
2325  210  Granbull            207  212  131  Bite           Close Combat     40.0    49.366333 
2326  74   Geodude Alola       120  132  132  Rock Throw     Rock Slide       40.0    49.361997 
2327  74   Geodude Normal      120  132  132  Rock Throw     Rock Slide       40.0    49.361997 
2328  253  Grovyle             137  172  120  Bullet Seed    Grass Knot       40.0    49.325451 
2329  335  Zangoose            177  222  124  Fury Cutter    Close Combat     40.0    49.314682 
2330  128  Tauros              181  198  183  Tackle         Iron Head        40.0    49.313630 
2331  12   Butterfree          155  167  137  Confusion      Signal Beam      40.0    49.306444 
2332  372  Shelgon             163  172  155  Dragon Breath  Flamethrower     40.0    49.270091 
2333  414  Mothim              172  185  98   Air Slash      Bug Buzz         40.0    49.136026 
2334  117  Seadra              146  187  156  Water Gun      Hydro Pump       40.0    49.090090 
2335  256  Combusken           155  163  115  Peck           Flame Charge     40.0    48.971392 
2336  128  Tauros              181  198  183  Tackle         Horn Attack      40.0    48.873330 
2337  234  Stantler            177  192  131  Zen Headbutt   Wild Charge      40.0    48.870847 
2338  202  Wobbuffet           382  60   106  Counter        Mirror Coat      40.0    48.861591 
2339  140  Kabuto              102  148  140  Mud Shot       Ancient Power    40.0    48.806719 
2340  176  Togetic             146  139  181  Extrasensory   Aerial Ace       40.0    48.762230 
2341  51   Dugtrio Normal      111  167  136  Sucker Punch   Mud Bomb         40.0    48.630341 
2342  279  Pelipper            155  175  174  Water Gun      Blizzard         40.0    48.614350 
2343  413  Wormadam Trash      155  127  175  Confusion      Iron Head        40.0    48.600804 
2344  394  Prinplup            162  150  139  Bubble         Bubble Beam      40.0    48.517630 
2345  184  Azumarill           225  112  152  Rock Smash     Play Rough       40.0    48.394200 
2346  441  Chatot              183  183  91   Peck           Heat Wave        40.0    48.260791 
2347  394  Prinplup            162  150  139  Bubble         Icy Wind         40.0    48.153831 
2348  64   Kadabra             120  232  117  Confusion      Dazzling Gleam   40.0    48.133929 
2349  105  Marowak Alola       155  144  186  Hex            Bone Club        40.0    48.037235 
2350  241  Miltank             216  157  193  Tackle         Gyro Ball        40.0    48.003971 
2351  88   Grimer Normal       190  135  90   Poison Jab     Sludge           40.0    47.970637 
2352  210  Granbull            207  212  131  Bite           Crunch           40.0    47.870384 
2353  27   Sandshrew Alola     137  125  129  Metal Claw     Blizzard         40.0    47.858615 
2354  274  Nuzleaf             172  134  78   Razor Leaf     Leaf Blade       40.0    47.841270 
2355  271  Lombre              155  112  119  Razor Leaf     Ice Beam         40.0    47.744861 
2356  351  Castform Normal     172  139  139  Hex            Hurricane        40.0    47.739150 
2357  319  Sharpedo            172  243  83   Waterfall      Poison Fang      40.0    47.663068 
2358  27   Sandshrew Normal    137  126  120  Mud Shot       Rock Slide       40.0    47.595545 
2359  200  Misdreavus          155  167  154  Astonish       Dark Pulse       40.0    47.591772 
2360  26   Raichu Normal       155  193  151  Volt Switch    Wild Charge      40.0    47.585132 
2361  441  Chatot              183  183  91   Steel Wing     Heat Wave        40.0    47.547578 
2362  391  Monferno            162  158  105  Ember          Flame Wheel      40.0    47.539946 
2363  61   Poliwhirl           163  130  123  Mud Shot       Water Pulse      40.0    47.480766 
2364  295  Exploud             232  179  137  Bite           Disarming Voice  40.0    47.456624 
2365  295  Exploud             232  179  137  Bite           Crunch           40.0    47.456624 
2366  168  Ariados             172  161  124  Poison Sting   Cross Poison     40.0    47.407637 
2367  105  Marowak Normal      155  144  186  Rock Smash     Dig              40.0    47.377765 
2368  74   Geodude Alola       120  132  132  Rock Throw     Thunderbolt      40.0    47.295407 
2369  404  Luxio               155  159  95   Spark          Crunch           40.0    47.256815 
2370  340  Whiscash            242  151  141  Water Gun      Water Pulse      40.0    47.169222 
2371  438  Bonsly              137  124  133  Counter        Rock Tomb        40.0    47.146751 
2372  113  Chansey             487  60   128  Zen Headbutt   Hyper Beam       40.0    47.144995 
2373  211  Qwilfish            163  184  138  Water Gun      Sludge Wave      40.0    46.845595 
2374  302  Sableye             137  141  136  Feint Attack   Shadow Sneak     40.0    46.812307 
2375  302  Sableye             137  141  136  Feint Attack   Power Gem        40.0    46.812307 
2376  111  Rhyhorn             190  140  127  Mud Slap       Bulldoze         40.0    46.799338 
2377  61   Poliwhirl           163  130  123  Mud Shot       Mud Bomb         40.0    46.795947 
2378  416  Vespiquen           172  149  190  Bug Bite       X Scissor        40.0    46.766274 
2379  345  Lileep              165  105  150  Acid           Ancient Power    40.0    46.686914 
2380  267  Beautifly           155  189  98   Infestation    Silver Wind      40.0    46.596626 
2381  193  Yanma               163  154  94   Wing Attack    Ancient Power    40.0    46.536563 
2382  70   Weepinbell          163  172  92   Acid           Seed Bomb        40.0    46.536039 
2383  234  Stantler            177  192  131  Zen Headbutt   Stomp            40.0    46.531285 
2384  138  Omanyte             111  155  153  Mud Shot       Bubble Beam      40.0    46.482524 
2385  198  Murkrow             155  175  87   Peck           Dark Pulse       40.0    46.404607 
2386  206  Dunsparce           225  131  128  Astonish       Rock Slide       40.0    46.342399 
2387  234  Stantler            177  192  131  Zen Headbutt   Megahorn         40.0    46.318597 
2388  101  Electrode           155  173  173  Volt Switch    Thunderbolt      40.0    46.202969 
2389  195  Quagsire            216  152  143  Water Gun      Sludge Bomb      40.0    46.157525 
2390  12   Butterfree          155  167  137  Struggle Bug   Psychic          40.0    46.133150 
2391  176  Togetic             146  139  181  Hidden Power   Ancient Power    40.0    46.132894 
2392  61   Poliwhirl           163  130  123  Mud Shot       Bubble Beam      40.0    46.111128 
2393  81   Magnemite           93   165  121  Thunder Shock  Thunderbolt      40.0    46.105213 
2394  224  Octillery           181  197  141  Water Gun      Water Pulse      40.0    46.073443 
2395  479  Rotom Normal        137  185  159  Astonish       Ominous Wind     40.0    46.060846 
2396  413  Wormadam Sandy      155  141  180  Confusion      Psybeam          40.0    46.045388 
2397  413  Wormadam Plant      155  141  180  Confusion      Psybeam          40.0    46.045388 
2398  43   Oddish              128  131  112  Razor Leaf     Sludge Bomb      40.0    46.012504 
2399  12   Butterfree          155  167  137  Confusion      Psychic          40.0    45.856430 
2400  288  Vigoroth            190  159  145  Scratch        Body Slam        40.0    45.843484 
2401  184  Azumarill           225  112  152  Rock Smash     Ice Beam         40.0    45.827841 
2402  274  Nuzleaf             172  134  78   Razor Leaf     Grass Knot       40.0    45.826901 
2403  375  Metang              155  138  176  Zen Headbutt   Psyshock         40.0    45.826808 
2404  400  Bibarel             188  162  119  Take Down      Surf             40.0    45.822854 
